system:index,FCODE,KDBBPS,KDCBPS,KDCPUM,KDEBPS,KDEPUM,KDPBPS,KDPKAB,KDPPUM,LUASWH,METADATA,NAMOBJ,REMARK,SHAPE_Area,SHAPE_Leng,SRS_ID,TIPADM,WADMKC,WADMKD,WADMKK,WADMPR,WIADKC,WIADKD,WIADKK,WIADPR,date,mean,ntl_mean,source,unit,year,.geo
6_00000000000000000003,BA03050040,,,,,,,36.74,36,164.859542538,TASWIL5000020230907KABKOTA,Kota Tangerang Selatan,,0.0134725944006,0.664710625654,4326,5,,,Kota Tangerang Selatan,Banten,,0,Tangerang,,2020,17.260607582360016,17.260607582360016,VIIRS DNB,nW/cm2/sr,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000004,BA03050040,,,,,,,36.02,36,3312.17997874,TASWIL5000020230907KABKOTA,Lebak,,0.270855305015,3.52397909077,4326,4,,,Lebak,Banten,,0,,,2020,0.6030907233246635,0.6030907233246635,VIIRS DNB,nW/cm2/sr,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000005,BA03050040,,,,,,,36.01,36,2771.41416976,TASWIL5000020230907KABKOTA,Pandeglang,,0.226610877125,6.20293474141,4326,4,,,Pandeglang,Banten,,0,,,2020,0.6080458178123505,0.6080458178123505,VIIRS DNB,nW/cm2/sr,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000006,BA03050040,,,,,,,36.04,36,1469.90820771,TASWIL5000020230907KABKOTA,Serang,,0.120087806306,4.82214164059,4326,4,,,Serang,Banten,,0,,,2020,2.376729420773591,2.376729420773591,VIIRS DNB,nW/cm2/sr,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000007,BA03050040,,,,,,,36.03,36,1027.75694912,TASWIL5000020230907KABKOTA,Tangerang,,0.0839701872129,2.42411627082,4326,4,,,Tangerang,Banten,,0,,,2020,6.801209597690914,6.801209597690914,VIIRS DNB,nW/cm2/sr,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000000,BA03050040,,,,,,,36.72,36,162.514426466,TASWIL5000020230907KABKOTA,Kota Cilegon,,0.0132735776219,1.08870088909,4326,5,,,Kota Cilegon,Banten,,0,Serang,,2021,11.418864540489235,11.418864540489235,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000001,BA03050040,,,,,,,36.73,36,265.786729243,TASWIL5000020230907KABKOTA,Kota Serang,,0.021713352295,0.90641432716,4326,5,,,Kota Serang,Banten,,0,Serang,,2021,4.862770513181429,4.862770513181429,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000002,BA03050040,,,,,,,36.71,36,178.347486782,TASWIL5000020230907KABKOTA,Kota Tangerang,,0.0145716617669,0.866128614854,4326,5,,,Kota Tangerang,Banten,,0,Tangerang,,2021,19.37179430156521,19.37179430156521,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000003,BA03050040,,,,,,,36.74,36,164.859542538,TASWIL5000020230907KABKOTA,Kota Tangerang Selatan,,0.0134725944006,0.664710625654,4326,5,,,Kota Tangerang Selatan,Banten,,0,Tangerang,,2021,18.142948259042885,18.142948259042885,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000004,BA03050040,,,,,,,36.02,36,3312.17997874,TASWIL5000020230907KABKOTA,Lebak,,0.270855305015,3.52397909077,4326,4,,,Lebak,Banten,,0,,,2021,0.6590976166776052,0.6590976166776052,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000005,BA03050040,,,,,,,36.01,36,2771.41416976,TASWIL5000020230907KABKOTA,Pandeglang,,0.226610877125,6.20293474141,4326,4,,,Pandeglang,Banten,,0,,,2021,0.6745166847395416,0.6745166847395416,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000006,BA03050040,,,,,,,36.04,36,1469.90820771,TASWIL5000020230907KABKOTA,Serang,,0.120087806306,4.82214164059,4326,4,,,Serang,Banten,,0,,,2021,2.345054502985326,2.345054502985326,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000007,BA03050040,,,,,,,36.03,36,1027.75694912,TASWIL5000020230907KABKOTA,Tangerang,,0.0839701872129,2.42411627082,4326,4,,,Tangerang,Banten,,0,,,2021,6.58455272584999,6.58455272584999,VIIRS DNB,nW/cm2/sr,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000000,BA03050040,,,,,,,36.72,36,162.514426466,TASWIL5000020230907KABKOTA,Kota Cilegon,,0.0132735776219,1.08870088909,4326,5,,,Kota Cilegon,Banten,,0,Serang,,2022,11.318059238338618,11.318059238338618,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000001,BA03050040,,,,,,,36.73,36,265.786729243,TASWIL5000020230907KABKOTA,Kota Serang,,0.021713352295,0.90641432716,4326,5,,,Kota Serang,Banten,,0,Serang,,2022,5.046192936559179,5.046192936559179,VIIRS DNB,nW/cm2/sr,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
